id,place_name,distance,카테고리,하위카테고리,평점,리뷰수,블로그수,phone,place_url,address_name,x,y
1279919218,와로 수원인계점,1495,샐러드,-,0,0,0,,http://place.map.kakao.com/1279919218,경기 수원시 팔달구 인계동 1035-7,127.03049620494711,37.266922594001336
795573575,뱃살도둑 샐러드&과일 인계점,1502,샐러드,-,4.4,9,31,031-548-2191,http://place.map.kakao.com/795573575,경기 수원시 팔달구 인계동 1035-7,127.030518780242,37.2669901663211
703072618,냅다청양집 곡반정점,1716,술집, 실내포장마차 ,4.0,4,33,,http://place.map.kakao.com/703072618,경기 수원시 권선구 곡반정동 569-8,127.02933170493,37.2381183171132
15428817,황보네분식,326,분식,-,4.0,45,140,031-226-0137,http://place.map.kakao.com/15428817,경기 수원시 권선구 권선동 1042-16,127.029420874935,37.25587157939122
1055393258,중평떡볶이 본점,1165,분식, 떡볶이,2.6,86,366,031-226-8878,http://place.map.kakao.com/1055393258,경기 수원시 팔달구 인계동 1113-8,127.0316483051644,37.26398038979176
104291695,보영만두 권선직영점,132,분식,-,3.1,7,25,031-308-3318,http://place.map.kakao.com/104291695,경기 수원시 권선구 권선동 1252-1,127.030197524411,37.2530060652358
26934441,동대문엽기떡볶이 수원권선점,486,분식, 떡볶이 ,1.5,19,17,031-234-8592,http://place.map.kakao.com/26934441,경기 수원시 권선구 권선동 1297-5,127.03558433356832,37.2505023697312
827942384,최배달떡순튀 본점,521,분식,-,4.2,10,11,031-215-2960,http://place.map.kakao.com/827942384,경기 수원시 팔달구 인계동 1135-1,127.032104667365,37.2581559276764
1027650716,오토김밥 수원시청점,715,분식,-,4.6,8,61,031-225-5255,http://place.map.kakao.com/1027650716,경기 수원시 팔달구 인계동 1131,127.03154176926648,37.25992392512256
2145518793,또맛나김밥,399,분식,-,4.7,7,0,031-236-8735,http://place.map.kakao.com/2145518793,경기 수원시 권선구 권선동 1296-2,127.034855298714,37.251013478606
125045537,불스떡볶이 권선점,185,분식, 떡볶이,5.0,3,0,031-267-3030,http://place.map.kakao.com/125045537,경기 수원시 권선구 권선동 1255-3,127.02958655439,37.2529269276192
2031947291,김밥집,472,분식,-,4.6,9,0,010-7743-8734,http://place.map.kakao.com/2031947291,경기 수원시 권선구 권선동 1047-18,127.027343449124,37.2560685048272
1748279787,고봉민김밥인 수원권선점,277,분식, 고봉민김밥인,3.0,2,0,0502-5550-4635,http://place.map.kakao.com/1748279787,경기 수원시 권선구 권선동 1330,127.028444972864,37.2536309225434
611227910,못난이떡볶이,694,분식, 떡볶이,4.9,17,12,010-3111-4067,http://place.map.kakao.com/611227910,경기 수원시 권선구 권선동 1051,127.02460547453283,37.25634572576588
419889926,오늘애김밥 수원권선점,206,분식,-,4.0,4,11,031-225-2355,http://place.map.kakao.com/419889926,경기 수원시 권선구 권선동 1259-6,127.02970130449,37.2523574391637
2007099371,북촌손만두 수원권선점,397,분식, 북촌손만두,4.7,3,0,031-235-1101,http://place.map.kakao.com/2007099371,경기 수원시 권선구 권선동 1043-11,127.02750199845576,37.25499172118976
8813623,김밥천국 인계2호점,508,분식,-,4.1,8,0,031-233-0854,http://place.map.kakao.com/8813623,경기 수원시 팔달구 인계동 1135-1,127.032077563967,37.258040601514
1068210892,김밥천국,781,분식,-,3.3,16,0,031-222-2555,http://place.map.kakao.com/1068210892,경기 수원시 권선구 권선동 1364,127.03040344128956,37.24650047261441
16632548,감동튀김,1002,분식,-,4.7,13,43,031-235-2347,http://place.map.kakao.com/16632548,경기 수원시 영통구 매탄동 1273-3,127.041663576802,37.257529428124
15437745,김밥천국,561,분식,-,4.0,4,0,031-233-0015,http://place.map.kakao.com/15437745,경기 수원시 권선구 권선동 1049-12,127.025759480778,37.25549039016
1757828642,청년다방 수원권선점,564,분식, 떡볶이 ,3.6,5,0,031-232-2968,http://place.map.kakao.com/1757828642,경기 수원시 권선구 권선동 1296-7,127.0354429418516,37.24944098199253
1044197455,호롤롤로,452,분식,-,5.0,1,22,070-4333-2423,http://place.map.kakao.com/1044197455,경기 수원시 권선구 권선동 1049-7,127.0270422256258,37.255367562234895
21386721,소담만두,589,분식,-,5.0,5,11,031-222-5769,http://place.map.kakao.com/21386721,경기 수원시 권선구 권선동 1050,127.0256841135461,37.25595354283483
688293677,정담김밥,803,분식,-,3.4,5,0,031-232-0958,http://place.map.kakao.com/688293677,경기 수원시 권선구 권선동 1023-2,127.03088261699796,37.26069899560813
1302602747,김밥왕국,541,분식,-,2.4,7,0,031-222-7720,http://place.map.kakao.com/1302602747,경기 수원시 권선구 권선동 1291-9,127.03663271289072,37.25075794657605
462143466,동대문엽기떡볶이 수원터미널점,885,분식, 떡볶이 ,3.3,4,11,031-238-8592,http://place.map.kakao.com/462143466,경기 수원시 권선구 권선동 1192-2,127.022700729482,37.2498207469268
1582635359,명근이네꽈배기분식,299,분식,-,0,0,0,010-9074-9030,http://place.map.kakao.com/1582635359,경기 수원시 권선구 권선동 1041-8,127.030046498321,37.2558894431521
1452192678,만두에진심,753,분식,-,5.0,2,0,010-5888-6700,http://place.map.kakao.com/1452192678,경기 수원시 권선구 권선동 1061-6,127.023531006542,37.2556872814622
9814115,보보스분식,878,분식,-,3.0,1,11,031-234-1050,http://place.map.kakao.com/9814115,경기 수원시 권선구 권선동 1013-13,127.0303361272031,37.26133437191916
650849183,감탄떡볶이 롯데마트권선점,446,분식, 떡볶이 ,4.7,6,0,,http://place.map.kakao.com/650849183,경기 수원시 권선구 권선동 1296-5,127.034617128262,37.2502728901708
9729529,동대문엽기떡볶이 수원인계점,1138,분식, 떡볶이 ,2.7,19,38,031-236-8592,http://place.map.kakao.com/9729529,경기 수원시 팔달구 인계동 1120,127.03347108234998,37.26361947164718
177156811,수제웰빙만두,719,분식,-,4.8,5,0,031-221-6944,http://place.map.kakao.com/177156811,경기 수원시 권선구 권선동 1186,127.02383742211306,37.2515000699278
117308389,한끼한줄,718,분식,-,3.0,3,0,031-236-0010,http://place.map.kakao.com/117308389,경기 수원시 영통구 매탄동 1172-12,127.039402165879,37.2551253177489
1567302080,용기분식,653,분식, 떡볶이,4.2,9,0,031-302-2430,http://place.map.kakao.com/1567302080,경기 수원시 권선구 권선동 1311-8,127.0359588455416,37.24875332957284
251080461,또와또김밥,921,분식,-,4.5,17,14,031-8019-8543,http://place.map.kakao.com/251080461,경기 수원시 권선구 권선동 1013,127.029752303085,37.2616561922482
851561480,넘버원김밥,686,분식,-,1.0,2,13,031-234-9333,http://place.map.kakao.com/851561480,경기 수원시 권선구 권선동 1051,127.02463587137734,37.25622678172612
9668654,김밥천국 인계점,1146,분식,-,1.9,25,13,031-267-2845,http://place.map.kakao.com/9668654,경기 수원시 팔달구 인계동 1120,127.033022451381,37.263745743533
866689611,쏭스컵밥&카페,413,분식,-,0,0,0,031-221-8797,http://place.map.kakao.com/866689611,경기 수원시 권선구 권선동 1296-2,127.034982637421,37.2509467637895
16747588,김밥천국,708,분식,-,0,0,0,031-239-2727,http://place.map.kakao.com/16747588,경기 수원시 영통구 매탄동 1162,127.03756042892,37.2576965927792
22214003,공룡알떡볶이,337,분식, 떡볶이,0,0,0,,http://place.map.kakao.com/22214003,경기 수원시 권선구 권선동 1330,127.027913690224,37.2526281872416
7909291,보영만두 인계점,1438,분식,-,2.3,28,45,031-221-5786,http://place.map.kakao.com/7909291,경기 수원시 팔달구 인계동 1039-1,127.03122881587838,37.26643854362637
8818024,김밥나라,840,분식,-,4.8,9,11,031-224-5415,http://place.map.kakao.com/8818024,경기 수원시 권선구 권선동 1191-2,127.022930832538,37.2503658343865
1278767469,장호덕손만두 수원아이파크점,764,분식, 장호덕손만두,5.0,1,0,031-225-1940,http://place.map.kakao.com/1278767469,경기 수원시 권선구 권선동 1364,127.030142028032,37.2466843525719
753145093,행컵 권선점,608,분식,-,3.8,4,0,031-221-8599,http://place.map.kakao.com/753145093,경기 수원시 권선구 권선동 1286-8,127.03800375782,37.2515900792014
1327016163,엔젤분식,260,분식,-,0,0,0,031-223-7747,http://place.map.kakao.com/1327016163,경기 수원시 권선구 권선동 1270,127.03261686902,37.2512880337608
21515219,코끼리분식,961,분식,-,3.5,2,0,031-238-2294,http://place.map.kakao.com/21515219,경기 수원시 영통구 매탄동 1161-15,127.0403790249254,37.2585147131908
20706237,보영만두 매탄직영점,1295,분식,-,2.5,18,30,031-212-1331,http://place.map.kakao.com/20706237,경기 수원시 영통구 매탄동 1261-1,127.043667027862,37.2600155845982
